,status,distance,duration,geometry,type
1026,Ok,3253,874.5,"[[-73.974517, 40.743201], [-73.974181, 40.74306], [-73.974122, 40.743139], [-73.976276, 40.744066], [-73.978072, 40.741603], [-74.00427, 40.752646], [-74.005218, 40.751407]]",LineString
1027,Ok,2048.3,543.3,"[[-73.990815, 40.734556], [-73.990945, 40.733978], [-74.0024, 40.738744], [-74.00277, 40.739365], [-74.001988, 40.740444], [-74.007705, 40.742834], [-74.007238, 40.74347], [-74.006848, 40.743307]]",LineString
1028,Ok,1828.9,532.6,"[[-73.999454, 40.723606], [-73.999609, 40.723423], [-73.998812, 40.723021], [-73.993746, 40.720939], [-73.993048, 40.722817], [-73.98447, 40.720237], [-73.983868, 40.721421], [-73.983444, 40.722019], [-73.983716, 40.722136]]",LineString
1029,Ok,2110.5,582.8,"[[-73.97969, 40.743903], [-73.988332, 40.747551], [-73.989159, 40.743042], [-73.988648, 40.742817], [-73.992654, 40.73733], [-73.992414, 40.737229]]",LineString
1030,Ok,1229.4,356.6,"[[-73.997939, 40.756552], [-73.997767, 40.75648], [-73.997315, 40.757101], [-73.994369, 40.755867], [-73.996652, 40.752758], [-73.996799, 40.752729], [-73.997264, 40.752123], [-73.997716, 40.7515], [-73.997679, 40.751344], [-73.998986, 40.74955], [-73.999107, 40.7496], [-73.999266, 40.749383]]",LineString
1031,Ok,1467.5,424.8,"[[-73.991727, 40.748983], [-73.992006, 40.749101], [-73.992463, 40.748469], [-73.989617, 40.747277], [-73.984596, 40.754177], [-73.986637, 40.75504], [-73.986629, 40.755145]]",LineString
1032,Ok,825.7,266.7,"[[-73.98069, 40.729654], [-73.987683, 40.732604], [-73.98815, 40.731964], [-73.988874, 40.732269]]",LineString
1033,Ok,9522.8,1828.1,"[[-73.99888, 40.760316], [-73.998465, 40.760885], [-74.001448, 40.762121], [-74.002949, 40.760539], [-74.00775, 40.761992], [-74.011357, 40.761773], [-74.016646, 40.753316], [-74.019269, 40.752695], [-74.022526, 40.7529], [-74.019275, 40.752488], [-74.017329, 40.749342], [-74.024021, 40.717781], [-74.020654, 40.715435], [-74.017393, 40.714927], [-74.016937, 40.71532], [-74.014101, 40.713859], [-74.017083, 40.704698], [-74.013618, 40.704596]]",LineString
1034,Ok,2537.4,661.5,"[[-74.006848, 40.743307], [-73.992654, 40.73733], [-73.996351, 40.732255], [-73.991088, 40.730053], [-73.990981, 40.730187]]",LineString
1035,Ok,2804.2,750.1,"[[-74.001616, 40.724926], [-74.000898, 40.725773], [-74.003201, 40.726916], [-74.007305, 40.727328], [-74.005791, 40.736597], [-74.003549, 40.738759], [-74.00289, 40.739201], [-74.001988, 40.740444], [-74.007483, 40.742742]]",LineString
1036,Ok,3749.4,1009.4,"[[-73.983829, 40.726177], [-73.983535, 40.726053], [-73.986256, 40.722295], [-73.987093, 40.722548], [-73.991222, 40.714514], [-73.992819, 40.71437], [-73.99182, 40.709583], [-73.998185, 40.708629], [-74.001803, 40.706481], [-74.002096, 40.706568], [-74.003812, 40.70576], [-74.006877, 40.703791], [-74.006685, 40.703576]]",LineString
1037,Ok,2041.4,526.8,"[[-73.964964, 40.791322], [-73.969353, 40.785305], [-73.967848, 40.784818], [-73.966623, 40.784172], [-73.96406, 40.783332], [-73.963693, 40.782982], [-73.963361, 40.782086], [-73.961381, 40.780226], [-73.957693, 40.778665]]",LineString
1038,Ok,1751.6,516.4,"[[-74.000292, 40.732208], [-74.000511, 40.732315], [-74.000066, 40.732929], [-74.001103, 40.733439], [-74.001205, 40.733843], [-74.002625, 40.733636], [-74.00283, 40.73382], [-74.003714, 40.736839], [-74.003858, 40.73839], [-74.003211, 40.739055], [-74.00289, 40.739201], [-73.998972, 40.74463], [-73.999179, 40.744718]]",LineString
1039,Ok,2398.3,658.3,"[[-73.974517, 40.743201], [-73.974181, 40.74306], [-73.971325, 40.746982], [-73.985488, 40.752935], [-73.982712, 40.756771], [-73.982881, 40.756842]]",LineString
1040,Ok,4591.9,1243.1,"[[-73.956731, 40.775759], [-73.957939, 40.77627], [-73.958402, 40.775638], [-73.954559, 40.774016], [-73.968065, 40.755504], [-73.983628, 40.762065], [-73.984512, 40.760679]]",LineString
1041,Ok,1512,423,"[[-74.00938, 40.71331], [-74.009266, 40.713258], [-74.008846, 40.713806], [-74.011202, 40.714863], [-74.013686, 40.715309], [-74.013786, 40.715023], [-74.013897, 40.714938], [-74.014166, 40.713565], [-74.014491, 40.712686], [-74.014845, 40.711028], [-74.015141, 40.710294], [-74.015357, 40.709272], [-74.015898, 40.707797], [-74.017134, 40.708347]]",LineString
1042,Ok,5118.4,1342.3,"[[-74.013997, 40.701903], [-74.013812, 40.702242], [-74.014713, 40.70284], [-74.014812, 40.704397], [-74.017083, 40.704698], [-74.014845, 40.711028], [-74.011601, 40.724233], [-74.010753, 40.730596], [-74.010207, 40.739251], [-74.009393, 40.740736], [-74.008845, 40.743518], [-74.00838, 40.742905], [-74.007483, 40.742742]]",LineString
1043,Ok,2390.6,644.1,"[[-74.009193, 40.716256], [-74.009106, 40.716945], [-74.007096, 40.716013], [-74.00529, 40.718461], [-74.00522, 40.720639], [-73.997358, 40.729944], [-73.996569, 40.729563], [-73.994918, 40.731445]]",LineString
1044,Ok,2128.4,591.1,"[[-74.003983, 40.737544], [-74.001914, 40.737687], [-74.001637, 40.737641], [-73.997805, 40.736032], [-73.992805, 40.742901], [-73.987984, 40.740884], [-73.987513, 40.741537], [-73.986053, 40.740922]]",LineString
1045,Ok,2172.6,654.4,"[[-73.982921, 40.777432], [-73.982595, 40.777295], [-73.970854, 40.793378], [-73.971862, 40.793805]]",LineString
1046,Ok,3014.7,828.3,"[[-74.006848, 40.743307], [-74.004329, 40.742245], [-74.005038, 40.741319], [-74.005679, 40.7371], [-74.004475, 40.733798], [-74.002106, 40.729622], [-73.998175, 40.727684], [-74.001127, 40.724166], [-73.997128, 40.722304], [-73.99723, 40.7221]]",LineString
1047,Ok,762.5,343.9,"[[-73.975657, 40.68097], [-73.979551, 40.682484], [-73.978264, 40.684377], [-73.978201, 40.684355], [-73.979015, 40.68315]]",LineString
1048,Ok,2102.2,567.8,"[[-73.986693, 40.730516], [-73.990203, 40.731965], [-73.989868, 40.733528], [-74.000174, 40.737861], [-74.001095, 40.736564], [-74.005127, 40.735965], [-74.00493, 40.735297], [-74.004821, 40.735313]]",LineString
1049,Ok,2726.6,705.9,"[[-73.970386, 40.788262], [-73.970689, 40.78839], [-73.979206, 40.776693], [-73.984997, 40.779121], [-73.988185, 40.774749], [-73.9892, 40.775166]]",LineString
1050,Ok,3718.3,1027.2,"[[-74.016603, 40.715313], [-74.016772, 40.715385], [-74.015938, 40.715103], [-74.014301, 40.716994], [-74.008401, 40.714369], [-74.005361, 40.718299], [-74.005172, 40.719019], [-74.00522, 40.720639], [-73.997358, 40.729944], [-73.996569, 40.729563], [-73.991951, 40.734901]]",LineString
1051,Ok,3620.3,912.4,"[[-73.973412, 40.747845], [-73.990799, 40.724182], [-73.991002, 40.723581], [-73.988803, 40.722915], [-73.990024, 40.72021]]",LineString
1052,Ok,2342.5,683.7,"[[-74.005743, 40.722478], [-74.005248, 40.72304], [-74.004884, 40.722951], [-73.998089, 40.719598], [-73.994687, 40.71842], [-73.981469, 40.714423], [-73.981343, 40.714198]]",LineString
1053,Ok,3164.1,913.2,"[[-74.005743, 40.722478], [-74.005248, 40.72304], [-74.003768, 40.722384], [-73.997358, 40.729944], [-73.991545, 40.727095], [-73.987157, 40.725246], [-73.982131, 40.732146], [-73.98178, 40.731999], [-73.981628, 40.732207]]",LineString
1054,Ok,2713,721.4,"[[-74.002194, 40.750169], [-74.00232, 40.75022], [-74.001882, 40.750828], [-73.998838, 40.749561], [-73.997629, 40.749448], [-73.997073, 40.749189], [-73.996204, 40.748428], [-73.988729, 40.745286], [-73.989159, 40.743042], [-73.988648, 40.742817], [-73.988894, 40.742473], [-73.990343, 40.737114], [-73.989284, 40.736618], [-73.989196, 40.736397], [-73.990815, 40.734556]]",LineString
1055,Ok,838.9,284.9,"[[-73.944486, 40.715145], [-73.944734, 40.716649], [-73.949715, 40.716177], [-73.949939, 40.717533], [-73.94882, 40.717643]]",LineString
1056,Ok,2887.1,769.1,"[[-73.977965, 40.773465], [-73.971734, 40.782037], [-73.97149, 40.78188], [-73.971394, 40.781712], [-73.971407, 40.781467], [-73.971645, 40.780811], [-73.971591, 40.780402], [-73.971252, 40.780081], [-73.970398, 40.779614], [-73.969476, 40.779328], [-73.967184, 40.778364], [-73.965288, 40.777995], [-73.963932, 40.77709], [-73.962151, 40.776324], [-73.961629, 40.777001], [-73.956799, 40.774961], [-73.956338, 40.775593], [-73.956731, 40.775759]]",LineString
1057,Ok,1542.4,444.6,"[[-73.972799, 40.752591], [-73.973014, 40.752682], [-73.972113, 40.753922], [-73.981798, 40.758016], [-73.979517, 40.761142], [-73.979854, 40.761284]]",LineString
1058,Ok,2208.5,594.2,"[[-73.944049, 40.71186], [-73.94401, 40.711632], [-73.951119, 40.710957], [-73.951605, 40.714067], [-73.953213, 40.714067], [-73.962361, 40.719799], [-73.961754, 40.720358], [-73.961699, 40.720319], [-73.961648, 40.720366]]",LineString
1059,Ok,853.5,229.3,"[[-73.958575, 40.719041], [-73.95663, 40.720846], [-73.952303, 40.718146], [-73.95248, 40.719233]]",LineString
1060,Ok,3098.9,939.9,"[[-74.007752, 40.746751], [-73.979996, 40.735069], [-73.979536, 40.734869], [-73.97934, 40.734623], [-73.975727, 40.73316]]",LineString
1061,Ok,1781.2,483.3,"[[-73.98269, 40.774892], [-73.983961, 40.775421], [-73.977362, 40.784463], [-73.981448, 40.786184], [-73.981201, 40.787204]]",LineString
1062,Ok,2670.3,729.2,"[[-73.957803, 40.729138], [-73.957479, 40.729169], [-73.957172, 40.727317], [-73.957702, 40.724287], [-73.957839, 40.724021], [-73.961754, 40.720358], [-73.956439, 40.717032], [-73.959864, 40.713832], [-73.961803, 40.710749], [-73.96089, 40.710408]]",LineString
1063,Ok,2958,836.7,"[[-73.994845, 40.723191], [-73.996031, 40.720166], [-73.998196, 40.721063], [-74.002558, 40.716181], [-74.007052, 40.718269], [-74.009221, 40.715522], [-74.014865, 40.718091], [-74.015038, 40.718113], [-74.015691, 40.71774], [-74.016223, 40.717122], [-74.016422, 40.71665], [-74.016493, 40.716019], [-74.016666, 40.715426], [-74.016772, 40.715385], [-74.016603, 40.715313]]",LineString
1064,Ok,3008,854.3,"[[-73.995328, 40.744836], [-73.99516, 40.744765], [-73.996129, 40.743431], [-73.989352, 40.740583], [-73.990131, 40.737801], [-73.983039, 40.734811], [-73.98674, 40.729749], [-73.981403, 40.727432]]",LineString
1065,Ok,677.4,197.7,"[[-74.00001, 40.743494], [-73.999852, 40.743427], [-73.999425, 40.74401], [-74.002177, 40.74517], [-74.003876, 40.742831], [-74.004142, 40.742943]]",LineString
1066,Ok,2146.2,612.2,"[[-74.011215, 40.714867], [-74.011343, 40.714904], [-74.011527, 40.714294], [-74.009266, 40.713258], [-74.005539, 40.718021], [-74.005179, 40.718942], [-74.00522, 40.720639], [-74.000898, 40.725773], [-74.003122, 40.726878], [-74.002944, 40.72709]]",LineString
1067,Ok,808.9,222.6,"[[-73.995328, 40.744836], [-73.992318, 40.743568], [-73.990968, 40.745421], [-73.993906, 40.746659]]",LineString
1068,Ok,713.1,219.4,"[[-74.004821, 40.735313], [-74.000722, 40.735926], [-73.999973, 40.734688], [-73.998873, 40.734839], [-73.998714, 40.734784], [-73.998274, 40.735391], [-73.99803, 40.735288]]",LineString
1069,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1070,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1071,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1072,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1073,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1074,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1075,Ok,1378.1,371,"[[-73.983465, 40.672886], [-73.97856, 40.670512], [-73.984089, 40.663886], [-73.983939, 40.663813]]",LineString
1076,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1077,Ok,1587.4,473.9,"[[-74.007752, 40.746751], [-74.007762, 40.746836], [-74.007849, 40.74687], [-74.008165, 40.746903], [-74.00793, 40.748219], [-74.007935, 40.748408], [-74.008263, 40.748565], [-74.008593, 40.749157], [-74.008503, 40.749547], [-74.00861, 40.749854], [-74.008622, 40.750454], [-74.008544, 40.750802], [-74.008222, 40.751665], [-74.00782, 40.751707], [-74.002786, 40.74959], [-74.001882, 40.750828], [-73.999069, 40.749651], [-73.999266, 40.749383]]",LineString
1078,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1079,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1080,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1081,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1082,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1083,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1084,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1085,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1086,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1087,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1088,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1089,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1090,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1091,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1092,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1093,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1094,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1095,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1096,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1097,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1098,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1099,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1100,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1101,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1102,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1103,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1104,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1105,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1106,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1107,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1108,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1109,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1110,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1111,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1112,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1113,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1114,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1115,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1116,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1117,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1118,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1119,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1120,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1121,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1122,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1123,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1124,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1125,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1126,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1127,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1128,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1129,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1130,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1131,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1132,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1133,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1134,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1135,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1136,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1137,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1138,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1139,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1140,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1141,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1142,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1143,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1144,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1145,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1146,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1147,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1148,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1149,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1150,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1151,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1152,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1153,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1154,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1155,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1156,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1157,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1158,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1159,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1160,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1161,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1162,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1163,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1164,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1165,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1166,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1167,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1168,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1169,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1170,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1171,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1172,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1173,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1174,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1175,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1176,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1177,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1178,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1179,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1180,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1181,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1182,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1183,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1184,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1185,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1186,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1187,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1188,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1189,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1190,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1191,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1192,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1193,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1194,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1195,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1196,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1197,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1198,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1199,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1200,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
1201,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
